C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_019.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_019.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_019.jpg,0,1,0,19.13447
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_090.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_090.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_090.jpg,0,1,0,19.52209
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_163.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_163.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_163.jpg,0,1,0,19.87968
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_236.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_236.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_236.jpg,0,1,0,20.25838
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_310.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_310.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_310.jpg,0,1,0,20.71574
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_379.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_379.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_379.jpg,0,1,0,20.91871
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_452.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_452.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_452.jpg,0,1,0,21.12028
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_525.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_525.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_525.jpg,0,1,0,21.69691
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_598.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_598.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_598.jpg,0,1,0,21.90552
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_675.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_675.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_675.jpg,0,1,0,22.32329
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_748.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_748.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_748.jpg,-0.1,1,0,22.378
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_820.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_820.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_820.jpg,-0.25,1,0,22.34383
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_892.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_892.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_892.jpg,-0.45,1,0,22.42519
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_53_966.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_53_966.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_53_966.jpg,-0.6500001,1,0,22.32924
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_042.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_042.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_042.jpg,-0.8000001,1,0,22.00796
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_117.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_117.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_117.jpg,0,1,0,21.79081
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_185.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_185.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_185.jpg,0,1,0,21.8912
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_259.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_259.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_259.jpg,0,1,0,22.13675
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_332.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_332.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_332.jpg,0,1,0,22.33519
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_402.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_402.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_402.jpg,-0.1,1,0,22.44769
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_471.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_471.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_471.jpg,-0.3,1,0,22.38192
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_542.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_542.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_542.jpg,-0.45,1,0,22.55044
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_615.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_615.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_615.jpg,-0.6500001,1,0,22.36633
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_686.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_686.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_686.jpg,-0.8500001,0.8383859,0,21.66691
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_756.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_756.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_756.jpg,-1,0.6534881,0,21.23347
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_828.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_828.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_828.jpg,0,0.4115801,0,21.02879
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_897.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_897.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_897.jpg,0,0.3391553,0,20.82428
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_54_967.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_54_967.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_54_967.jpg,0,0.57209,0,20.71446
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_036.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_036.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_036.jpg,0,0.7591167,0,20.9201
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_111.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_111.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_111.jpg,0,1,0,21.18199
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_186.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_186.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_186.jpg,0,1,0,21.57509
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_261.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_261.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_261.jpg,0,1,0,21.94176
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_332.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_332.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_332.jpg,0,1,0,22.44554
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_399.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_399.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_399.jpg,0,1,0,22.71731
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_466.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_466.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_466.jpg,0,1,0,23.15378
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_536.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_536.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_536.jpg,0,1,0,23.49251
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_609.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_609.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_609.jpg,0,1,0,24.12435
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_679.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_679.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_679.jpg,0,1,0,24.60373
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_750.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_750.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_750.jpg,0,1,0,25.09829
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_821.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_821.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_821.jpg,0.1,1,0,25.16336
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_892.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_892.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_892.jpg,0.3,0.7431565,0,25.59109
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_55_962.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_55_962.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_55_962.jpg,0.45,0.5779083,0,25.58792
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_032.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_032.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_032.jpg,0,0.3220477,0,25.15967
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_100.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_100.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_100.jpg,0,0.1370035,0,24.90229
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_177.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_177.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_177.jpg,0,0,0,24.2494
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_247.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_247.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_247.jpg,0,0,0,23.74026
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_315.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_315.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_315.jpg,0.05,0,0,23.29706
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_383.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_383.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_383.jpg,0.2,0,0,22.99099
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_451.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_451.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_451.jpg,0.4,0,0,22.93382
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_521.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_521.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_521.jpg,0.5500001,0,0,22.52495
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_595.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_595.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_595.jpg,0.7500002,0,0,22.06919
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_665.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_665.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_665.jpg,0.9500002,0,0,21.61638
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_737.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_737.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_737.jpg,1,0.0717942,0,21.01892
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_807.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_807.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_807.jpg,0,0.2975166,0,20.46384
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_877.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_877.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_877.jpg,0,0.4868619,0,20.53062
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_56_949.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_56_949.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_56_949.jpg,0,0.7263153,0,20.65481
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_020.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_020.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_020.jpg,0.05,0.8945208,0,20.58957
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_093.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_093.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_093.jpg,0.25,1,0,21.0562
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_163.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_163.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_163.jpg,0.4,1,0,21.51821
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_233.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_233.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_233.jpg,0.6000001,1,0,21.63271
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_307.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_307.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_307.jpg,0.8000001,1,0,21.74905
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_380.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_380.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_380.jpg,0.9500002,1,0,22.12129
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_451.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_451.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_451.jpg,1,1,0,22.28372
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_527.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_527.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_527.jpg,0,1,0,22.4126
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_599.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_599.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_599.jpg,0,1,0,22.57815
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_671.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_671.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_671.jpg,0,1,0,22.93902
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_744.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_744.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_744.jpg,0,1,0,23.18313
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_814.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_814.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_814.jpg,0,1,0,23.40332
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_883.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_883.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_883.jpg,0,1,0,23.78684
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_57_954.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_57_954.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_57_954.jpg,0,1,0,24.17725
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_028.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_028.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_028.jpg,0.2,1,0,24.42418
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_100.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_100.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_100.jpg,0.35,1,0,24.69692
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_172.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_172.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_172.jpg,0.5500001,1,0,24.90773
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_245.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_245.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_245.jpg,0.7500002,1,0,24.98911
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_315.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_315.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_315.jpg,0.9000002,1,0,25.13171
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_387.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_387.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_387.jpg,1,1,0,25.15593
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_460.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_460.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_460.jpg,0,1,0,25.36444
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_528.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_528.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_528.jpg,0,1,0,25.68913
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_601.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_601.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_601.jpg,0,0.9005685,0,26.12053
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_676.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_676.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_676.jpg,0.2,0.6528474,0,26.40188
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_749.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_749.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_749.jpg,0.4,0.4054725,0,26.49992
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_817.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_817.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_817.jpg,0.5500001,0.2290944,0,26.38344
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_889.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_889.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_889.jpg,0.7500002,0,0,25.98065
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_58_962.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_58_962.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_58_962.jpg,0,0,0,25.59484
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_59_030.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_59_030.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_59_030.jpg,0.15,0,0,25.27622
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_59_098.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_59_098.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_59_098.jpg,0.3,0,0,25.08663
C:\Users\asim\Desktop\micron\IMG\center_2021_01_16_15_09_59_167.jpg,C:\Users\asim\Desktop\micron\IMG\left_2021_01_16_15_09_59_167.jpg,C:\Users\asim\Desktop\micron\IMG\right_2021_01_16_15_09_59_167.jpg,0.5000001,0,0,24.75171
